Station Name,Time Period,Avg Daily Entries_x,Date,Avg. Daily Rides,City,State,Line,Time Category,Quarter,Metro Lines,Weekday/Weekend,Service Hours,Average fare_x,Avg Daily Tapped Entries_y,Avg Daily NonTap Entries_y,Avg Daily Entries_y,Average fare_y,Total Expected Revenue_y,Actual Revenue_y,Revenue loss_y,Paying Riders_y,Non Paying Riders_y
Arlington Cemetery,Evening,0.0K,45647,0, ARLINGTON, VA,blue,Evening,4th Qtr,Blue Line ,Weekend,7pm-12am,2.4,0,0,0,2.4,0,0,0,#DIV/0!,#DIV/0!
Arlington Cemetery,PM Peak,0.2K,45647,200, ARLINGTON, VA,blue,PM Peak Hours,4th Qtr,Blue Line ,Weekend,3pm-7pm,2.4,155,1,156,2.4,374.4,372,2.4,0.993589744,0.006410256
Arlington Cemetery,Midday,0.2K,45647,200, ARLINGTON, VA,blue,Midday,4th Qtr,Blue Line ,Weekend,9:30am-3pm,2.4,201,3,204,2.4,489.6,482.4,7.2,0.985294118,0.014705882
Arlington Cemetery,AM Peak,0.0K,45647,0, ARLINGTON, VA,blue,AM Peak Hours,4th Qtr,Blue Line ,Weekend,Open-9:30am,2.4,6,0,6,2.4,14.4,14.4,0,1,0
Arlington Cemetery,Late Night,0.0K,45448,0, ARLINGTON, VA,blue,Late Night,2nd Qtr,Blue Line ,Weekday,12am-Close,2.4,7,3,10,2.4,24,16.8,7.2,0.7,0.3
Arlington Cemetery,Evening,0.0K,45448,0, ARLINGTON, VA,blue,Evening,2nd Qtr,Blue Line ,Weekday,7pm-12am,2.4,23,2,25,2.4,60,55.2,4.8,0.92,0.08
Arlington Cemetery,PM Peak,0.3K,45448,300, ARLINGTON, VA,blue,PM Peak Hours,2nd Qtr,Blue Line ,Weekday,3pm-7pm,2.4,285,12,297,2.4,712.8,684,28.8,0.95959596,0.04040404
Arlington Cemetery,Midday,0.8K,45448,800, ARLINGTON, VA,blue,Midday,2nd Qtr,Blue Line ,Weekday,9:30am-3pm,2.4,773,16,789,2.4,1893.6,1855.2,38.4,0.979721166,0.020278834
Arlington Cemetery,AM Peak,0.1K,45448,100, ARLINGTON, VA,blue,AM Peak Hours,2nd Qtr,Blue Line ,Weekday,Open-9:30am,2.4,60,14,74,2.4,177.6,144,33.6,0.810810811,0.189189189
Arlington Cemetery,Late Night,0.0K,45458,0, ARLINGTON, VA,blue,Late Night,2nd Qtr,Blue Line ,Weekend,12am-Close,2.4,3,0,3,2.4,7.2,7.2,0,1,0
Arlington Cemetery,Evening,0.0K,45458,0, ARLINGTON, VA,blue,Evening,2nd Qtr,Blue Line ,Weekend,7pm-12am,2.4,41,1,42,2.4,100.8,98.4,2.4,0.976190476,0.023809524
Arlington Cemetery,PM Peak,0.6K,45458,600, ARLINGTON, VA,blue,PM Peak Hours,2nd Qtr,Blue Line ,Weekend,3pm-7pm,2.4,610,11,621,2.4,1490.4,1464,26.4,0.982286634,0.017713366
Arlington Cemetery,Midday,0.9K,45458,900, ARLINGTON, VA,blue,Midday,2nd Qtr,Blue Line ,Weekend,9:30am-3pm,2.4,852,16,868,2.4,2083.2,2044.8,38.4,0.98156682,0.01843318
Arlington Cemetery,AM Peak,0.0K,45458,0, ARLINGTON, VA,blue,AM Peak Hours,2nd Qtr,Blue Line ,Weekend,Open-9:30am,2.4,36,2,38,2.4,91.2,86.4,4.8,0.947368421,0.052631579
Arlington Cemetery,Late Night,0.0K,45357,0, ARLINGTON, VA,blue,Late Night,1st Qtr,Blue Line ,Weekday,12am-Close,2.4,1,1,2,2.4,4.8,2.4,2.4,0.5,0.5
Arlington Cemetery,Evening,0.0K,45357,0, ARLINGTON, VA,blue,Evening,1st Qtr,Blue Line ,Weekday,7pm-12am,2.4,1,2,3,2.4,7.2,2.4,4.8,0.33,0.67
Arlington Cemetery,PM Peak,0.2K,45357,200, ARLINGTON, VA,blue,PM Peak Hours,1st Qtr,Blue Line ,Weekday,3pm-7pm,2.4,171,2,173,2.4,415.2,410.4,4.8,0.99,0.01
Arlington Cemetery,Midday,0.4K,45357,400, ARLINGTON, VA,blue,Midday,1st Qtr,Blue Line ,Weekday,9:30am-3pm,2.4,371,15,386,2.4,926.4,890.4,36,0.96,0.04
Arlington Cemetery,AM Peak,0.0K,45357,0, ARLINGTON, VA,blue,AM Peak Hours,1st Qtr,Blue Line ,Weekday,Open-9:30am,2.4,28,1,29,2.4,69.6,67.2,2.4,0.97,0.03
Arlington Cemetery,Late Night,0.0K,45374,0, ARLINGTON, VA,blue,Late Night,1st Qtr,Blue Line ,Weekend,12am-Close,2.4,10,3,13,2.4,31.2,24,7.2,0.769230769,0.230769231
Arlington Cemetery,Evening,0.0K,45374,0, ARLINGTON, VA,blue,Evening,1st Qtr,Blue Line ,Weekend,7pm-12am,2.4,0,0,0,2.4,0,0,0,#DIV/0!,#DIV/0!
Arlington Cemetery,PM Peak,0.5K,45374,500, ARLINGTON, VA,blue,PM Peak Hours,1st Qtr,Blue Line ,Weekend,3pm-7pm,2.4,537,12,549,2.4,1317.6,1288.8,28.8,0.978142077,0.021857923
Arlington Cemetery,Midday,0.3K,45374,300, ARLINGTON, VA,blue,Midday,1st Qtr,Blue Line ,Weekend,9:30am-3pm,2.4,269,1,270,2.4,648,645.6,2.4,0.996296296,0.003703704
Arlington Cemetery,AM Peak,0.0K,45374,0, ARLINGTON, VA,blue,AM Peak Hours,1st Qtr,Blue Line ,Weekend,Open-9:30am,2.4,32,2,34,2.4,81.6,76.8,4.8,0.941176471,0.058823529
Arlington Cemetery,Late Night,0.0K,45539,0, ARLINGTON, VA,blue,Late Night,3rd Qtr,Blue Line ,Weekday,12am-Close,2.4,4,1,5,2.4,12,9.6,2.4,0.8,0.2
Arlington Cemetery,Evening,0.0K,45539,0, ARLINGTON, VA,blue,Evening,3rd Qtr,Blue Line ,Weekday,7pm-12am,2.4,22,1,23,2.4,55.2,52.8,2.4,0.956521739,0.043478261
Arlington Cemetery,PM Peak,0.3K,45539,300, ARLINGTON, VA,blue,PM Peak Hours,3rd Qtr,Blue Line ,Weekday,3pm-7pm,2.4,278,7,285,2.4,684,667.2,16.8,0.975438596,0.024561404
Arlington Cemetery,Midday,0.3K,45539,300, ARLINGTON, VA,blue,Midday,3rd Qtr,Blue Line ,Weekday,9:30am-3pm,2.4,284,11,295,2.4,708,681.6,26.4,0.962711864,0.037288136
Arlington Cemetery,AM Peak,0.0K,45539,0, ARLINGTON, VA,blue,AM Peak Hours,3rd Qtr,Blue Line ,Weekday,Open-9:30am,2.4,38,9,47,2.4,112.8,91.2,21.6,0.808510638,0.191489362
Arlington Cemetery,Evening,0.0K,45556,0, ARLINGTON, VA,blue,Evening,3rd Qtr,Blue Line ,Weekend,7pm-12am,2.4,18,0,18,2.4,43.2,43.2,0,1,0
Arlington Cemetery,PM Peak,0.4K,45556,400, ARLINGTON, VA,blue,PM Peak Hours,3rd Qtr,Blue Line ,Weekend,3pm-7pm,2.4,438,6,444,2.4,1065.6,1051.2,14.4,0.986486486,0.013513514
Arlington Cemetery,Midday,0.7K,45556,700, ARLINGTON, VA,blue,Midday,3rd Qtr,Blue Line ,Weekend,9:30am-3pm,2.4,666,12,678,2.4,1627.2,1598.4,28.8,0.982300885,0.017699115
Arlington Cemetery,AM Peak,0.0K,45556,0, ARLINGTON, VA,blue,AM Peak Hours,3rd Qtr,Blue Line ,Weekend,Open-9:30am,2.4,26,4,30,2.4,72,62.4,9.6,0.866666667,0.133333333
Ashburn,Late Night,0.0K,45630,0, ASHBURN,VA,silver,Late Night,4th Qtr,Silver Line ,Weekday,12am-Close,2.4,0,0,0,2.4,0,0,0,#DIV/0!,#DIV/0!
Ashburn,Evening,0.0K,45630,0, ASHBURN,VA,silver,Evening,4th Qtr,Silver Line ,Weekday,7pm-12am,2.4,40,2,42,2.4,100.8,96,4.8,0.952380952,0.047619048
Ashburn,PM Peak,0.2K,45630,200, ASHBURN,VA,silver,PM Peak Hours,4th Qtr,Silver Line ,Weekday,3pm-7pm,2.4,172,3,175,2.4,420,412.8,7.2,0.982857143,0.017142857
Ashburn,Midday,0.2K,45630,200, ASHBURN,VA,silver,Midday,4th Qtr,Silver Line ,Weekday,9:30am-3pm,2.4,242,6,248,2.4,595.2,580.8,14.4,0.975806452,0.024193548
Ashburn,AM Peak,1.2K,45630,1200, ASHBURN,VA,silver,AM Peak Hours,4th Qtr,Silver Line ,Weekday,Open-9:30am,2.4,1150,11,1161,2.4,2786.4,2760,26.4,0.990525409,0.009474591
Ashburn,Late Night,0.0K,45647,0, ASHBURN,VA,silver,Late Night,4th Qtr,Silver Line ,Weekend,12am-Close,2.4,5,0,5,2.4,12,12,0,1,0
Ashburn,Evening,0.1K,45647,100, ASHBURN,VA,silver,Evening,4th Qtr,Silver Line ,Weekend,7pm-12am,2.4,85,3,88,2.4,211.2,204,7.2,0.965909091,0.034090909
Ashburn,PM Peak,0.3K,45647,300, ASHBURN,VA,silver,PM Peak Hours,4th Qtr,Silver Line ,Weekend,3pm-7pm,2.4,240,19,259,2.4,621.6,576,45.6,0.926640927,0.073359073
Ashburn,Midday,0.4K,45647,400, ASHBURN,VA,silver,Midday,4th Qtr,Silver Line ,Weekend,9:30am-3pm,2.4,429,11,440,2.4,1056,1029.6,26.4,0.975,0.025
Ashburn,AM Peak,0.1K,45647,100, ASHBURN,VA,silver,AM Peak Hours,4th Qtr,Silver Line ,Weekend,Open-9:30am,2.4,78,3,81,2.4,194.4,187.2,7.2,0.962962963,0.037037037
Ashburn,Late Night,0.0K,45448,0, ASHBURN,VA,silver,Late Night,2nd Qtr,Silver Line ,Weekday,12am-Close,2.4,0,2,2,2.4,4.8,0,4.8,0,1
Ashburn,Evening,0.1K,45448,100, ASHBURN,VA,silver,Evening,2nd Qtr,Silver Line ,Weekday,7pm-12am,2.4,66,2,68,2.4,163.2,158.4,4.8,0.970588235,0.029411765
Ashburn,PM Peak,0.2K,45448,200, ASHBURN,VA,silver,PM Peak Hours,2nd Qtr,Silver Line ,Weekday,3pm-7pm,2.4,158,6,164,2.4,393.6,379.2,14.4,0.963414634,0.036585366
Ashburn,Midday,0.3K,45448,300, ASHBURN,VA,silver,Midday,2nd Qtr,Silver Line ,Weekday,9:30am-3pm,2.4,295,10,305,2.4,732,708,24,0.967213115,0.032786885
Ashburn,AM Peak,1.2K,45448,1200, ASHBURN,VA,silver,AM Peak Hours,2nd Qtr,Silver Line ,Weekday,Open-9:30am,2.4,1182,17,1199,2.4,2877.6,2836.8,40.8,0.985821518,0.014178482
Ashburn,Late Night,0.0K,45458,0, ASHBURN,VA,silver,Late Night,2nd Qtr,Silver Line ,Weekend,12am-Close,2.4,0,0,0,2.4,0,0,0,#DIV/0!,#DIV/0!
Ashburn,Evening,0.1K,45458,100, ASHBURN,VA,silver,Evening,2nd Qtr,Silver Line ,Weekend,7pm-12am,2.4,101,11,112,2.4,268.8,242.4,26.4,0.901785714,0.098214286
Ashburn,PM Peak,0.3K,45458,300, ASHBURN,VA,silver,PM Peak Hours,2nd Qtr,Silver Line ,Weekend,3pm-7pm,2.4,271,9,280,2.4,672,650.4,21.6,0.967857143,0.032142857
Ashburn,Midday,0.7K,45458,700, ASHBURN,VA,silver,Midday,2nd Qtr,Silver Line ,Weekend,9:30am-3pm,2.4,706,23,729,2.4,1749.6,1694.4,55.2,0.968449931,0.031550069
Ashburn,AM Peak,0.2K,45458,200, ASHBURN,VA,silver,AM Peak Hours,2nd Qtr,Silver Line ,Weekend,Open-9:30am,2.4,144,16,160,2.4,384,345.6,38.4,0.9,0.1
Ashburn,Late Night,0.0K,45357,0, ASHBURN,VA,silver,Late Night,1st Qtr,Silver Line ,Weekday,12am-Close,2.4,3,0,3,2.4,7.2,7.2,0,1,0
Ashburn,Evening,0.0K,45357,0, ASHBURN,VA,silver,Evening,1st Qtr,Silver Line ,Weekday,7pm-12am,2.4,41,1,42,2.4,100.8,98.4,2.4,0.98,0.02
Ashburn,PM Peak,0.2K,45357,200, ASHBURN,VA,silver,PM Peak Hours,1st Qtr,Silver Line ,Weekday,3pm-7pm,2.4,166,11,177,2.4,424.8,398.4,26.4,0.94,0.06
Ashburn,Midday,0.3K,45357,300, ASHBURN,VA,silver,Midday,1st Qtr,Silver Line ,Weekday,9:30am-3pm,2.4,256,6,262,2.4,628.8,614.4,14.4,0.98,0.02
Ashburn,AM Peak,1.0K,45357,1000, ASHBURN,VA,silver,AM Peak Hours,1st Qtr,Silver Line ,Weekday,Open-9:30am,2.4,977,13,990,2.4,2376,2344.8,31.2,0.99,0.01
Ashburn,Late Night,0.0K,45374,0, ASHBURN,VA,silver,Late Night,1st Qtr,Silver Line ,Weekend,12am-Close,2.4,0,1,1,2.4,2.4,0,2.4,0,1
Ashburn,Evening,0.1K,45374,100, ASHBURN,VA,silver,Evening,1st Qtr,Silver Line ,Weekend,7pm-12am,2.4,53,5,58,2.4,139.2,127.2,12,0.913793103,0.086206897
Ashburn,PM Peak,0.3K,45374,300, ASHBURN,VA,silver,PM Peak Hours,1st Qtr,Silver Line ,Weekend,3pm-7pm,2.4,265,11,276,2.4,662.4,636,26.4,0.960144928,0.039855072
Ashburn,Midday,0.4K,45374,400, ASHBURN,VA,silver,Midday,1st Qtr,Silver Line ,Weekend,9:30am-3pm,2.4,424,12,436,2.4,1046.4,1017.6,28.8,0.972477064,0.027522936
Ashburn,AM Peak,0.1K,45374,100, ASHBURN,VA,silver,AM Peak Hours,1st Qtr,Silver Line ,Weekend,Open-9:30am,2.4,106,12,118,2.4,283.2,254.4,28.8,0.898305085,0.101694915
Ashburn,Late Night,0.0K,45539,0, ASHBURN,VA,silver,Late Night,3rd Qtr,Silver Line ,Weekday,12am-Close,2.4,10,1,11,2.4,26.4,24,2.4,0.909090909,0.090909091
Ashburn,Evening,0.1K,45539,100, ASHBURN,VA,silver,Evening,3rd Qtr,Silver Line ,Weekday,7pm-12am,2.4,65,2,67,2.4,160.8,156,4.8,0.970149254,0.029850746
Ashburn,PM Peak,0.2K,45539,200, ASHBURN,VA,silver,PM Peak Hours,3rd Qtr,Silver Line ,Weekday,3pm-7pm,2.4,151,7,158,2.4,379.2,362.4,16.8,0.955696203,0.044303797
Ashburn,Midday,0.3K,45539,300, ASHBURN,VA,silver,Midday,3rd Qtr,Silver Line ,Weekday,9:30am-3pm,2.4,260,8,268,2.4,643.2,624,19.2,0.970149254,0.029850746
Ashburn,AM Peak,1.2K,45539,1200, ASHBURN,VA,silver,AM Peak Hours,3rd Qtr,Silver Line ,Weekday,Open-9:30am,2.4,1143,21,1164,2.4,2793.6,2743.2,50.4,0.981958763,0.018041237
Ashburn,Late Night,0.0K,45556,0, ASHBURN,VA,silver,Late Night,3rd Qtr,Silver Line ,Weekend,12am-Close,2.4,2,0,2,2.4,4.8,4.8,0,1,0
Ashburn,Evening,0.1K,45556,100, ASHBURN,VA,silver,Evening,3rd Qtr,Silver Line ,Weekend,7pm-12am,2.4,88,3,91,2.4,218.4,211.2,7.2,0.967032967,0.032967033
Ashburn,PM Peak,0.3K,45556,300, ASHBURN,VA,silver,PM Peak Hours,3rd Qtr,Silver Line ,Weekend,3pm-7pm,2.4,316,6,322,2.4,772.8,758.4,14.4,0.98136646,0.01863354
Ashburn,Midday,0.6K,45556,600, ASHBURN,VA,silver,Midday,3rd Qtr,Silver Line ,Weekend,9:30am-3pm,2.4,538,23,561,2.4,1346.4,1291.2,55.2,0.959001783,0.040998217
Ashburn,AM Peak,0.1K,45556,100, ASHBURN,VA,silver,AM Peak Hours,3rd Qtr,Silver Line ,Weekend,Open-9:30am,2.4,106,2,108,2.4,259.2,254.4,4.8,0.981481481,0.018518519
Ballston-MU,Late Night,0.0K,45630,0, ARLINGTON, VA,"orange, silver",Late Night,4th Qtr,Orange Line ,Weekday,12am-Close,2.4,15,0,15,2.4,36,36,0,1,0
Ballston-MU,Evening,0.7K,45630,700, ARLINGTON, VA,"orange, silver",Evening,4th Qtr,Orange Line ,Weekday,7pm-12am,2.4,660,24,684,2.4,1641.6,1584,57.6,0.964912281,0.035087719
Ballston-MU,PM Peak,2.3K,45630,2300, ARLINGTON, VA,"orange, silver",PM Peak Hours,4th Qtr,Orange Line ,Weekday,3pm-7pm,2.4,2217,35,2252,2.4,5404.8,5320.8,84,0.984458259,0.015541741
Ballston-MU,Midday,1.3K,45630,1300, ARLINGTON, VA,"orange, silver",Midday,4th Qtr,Orange Line ,Weekday,9:30am-3pm,2.4,1312,32,1344,2.4,3225.6,3148.8,76.8,0.976190476,0.023809524
Ballston-MU,AM Peak,2.8K,45630,2800, ARLINGTON, VA,"orange, silver",AM Peak Hours,4th Qtr,Orange Line ,Weekday,Open-9:30am,2.4,2746,23,2769,2.4,6645.6,6590.4,55.2,0.991693752,0.008306248
Ballston-MU,Late Night,0.0K,45647,0, ARLINGTON, VA,"orange, silver",Late Night,4th Qtr,Orange Line ,Weekend,12am-Close,2.4,21,0,21,2.4,50.4,50.4,0,1,0
Ballston-MU,Evening,0.4K,45647,400, ARLINGTON, VA,"orange, silver",Evening,4th Qtr,Orange Line ,Weekend,7pm-12am,2.4,391,12,403,2.4,967.2,938.4,28.8,0.970223325,0.029776675
Ballston-MU,PM Peak,0.7K,45647,700, ARLINGTON, VA,"orange, silver",PM Peak Hours,4th Qtr,Orange Line ,Weekend,3pm-7pm,2.4,667,23,690,2.4,1656,1600.8,55.2,0.966666667,0.033333333
Ballston-MU,Midday,1.2K,45647,1200, ARLINGTON, VA,"orange, silver",Midday,4th Qtr,Orange Line ,Weekend,9:30am-3pm,2.4,1121,47,1168,2.4,2803.2,2690.4,112.8,0.959760274,0.040239726
Ballston-MU,AM Peak,0.2K,45647,200, ARLINGTON, VA,"orange, silver",AM Peak Hours,4th Qtr,Orange Line ,Weekend,Open-9:30am,2.4,225,10,235,2.4,564,540,24,0.957446809,0.042553191
Ballston-MU,Late Night,0.0K,45448,0, ARLINGTON, VA,"orange, silver",Late Night,2nd Qtr,Orange Line ,Weekday,12am-Close,2.4,9,0,9,2.4,21.6,21.6,0,1,0
Ballston-MU,Evening,0.7K,45448,700, ARLINGTON, VA,"orange, silver",Evening,2nd Qtr,Orange Line ,Weekday,7pm-12am,2.4,694,37,731,2.4,1754.4,1665.6,88.8,0.949384405,0.050615595
Ballston-MU,PM Peak,2.1K,45448,2100, ARLINGTON, VA,"orange, silver",PM Peak Hours,2nd Qtr,Orange Line ,Weekday,3pm-7pm,2.4,2062,48,2110,2.4,5064,4948.8,115.2,0.977251185,0.022748815
Ballston-MU,Midday,1.3K,45448,1300, ARLINGTON, VA,"orange, silver",Midday,2nd Qtr,Orange Line ,Weekday,9:30am-3pm,2.4,1298,50,1348,2.4,3235.2,3115.2,120,0.962908012,0.037091988
Ballston-MU,AM Peak,3.0K,45448,3000, ARLINGTON, VA,"orange, silver",AM Peak Hours,2nd Qtr,Orange Line ,Weekday,Open-9:30am,2.4,2967,39,3006,2.4,7214.4,7120.8,93.6,0.987025948,0.012974052
Ballston-MU,Late Night,0.1K,45458,100, ARLINGTON, VA,"orange, silver",Late Night,2nd Qtr,Orange Line ,Weekend,12am-Close,2.4,67,7,74,2.4,177.6,160.8,16.8,0.905405405,0.094594595
Ballston-MU,Evening,0.7K,45458,700, ARLINGTON, VA,"orange, silver",Evening,2nd Qtr,Orange Line ,Weekend,7pm-12am,2.4,704,34,738,2.4,1771.2,1689.6,81.6,0.953929539,0.046070461
Ballston-MU,PM Peak,1.3K,45458,1300, ARLINGTON, VA,"orange, silver",PM Peak Hours,2nd Qtr,Orange Line ,Weekend,3pm-7pm,2.4,1232,55,1287,2.4,3088.8,2956.8,132,0.957264957,0.042735043
Ballston-MU,Midday,1.8K,45458,1800, ARLINGTON, VA,"orange, silver",Midday,2nd Qtr,Orange Line ,Weekend,9:30am-3pm,2.4,1716,58,1774,2.4,4257.6,4118.4,139.2,0.967305524,0.032694476
Ballston-MU,AM Peak,0.4K,45458,400, ARLINGTON, VA,"orange, silver",AM Peak Hours,2nd Qtr,Orange Line ,Weekend,Open-9:30am,2.4,371,16,387,2.4,928.8,890.4,38.4,0.958656331,0.041343669
Ballston-MU,Late Night,0.0K,45357,0, ARLINGTON, VA,"orange, silver",Late Night,1st Qtr,Orange Line ,Weekday,12am-Close,2.4,1,3,4,2.4,9.6,2.4,7.2,0.25,0.75
Ballston-MU,Evening,0.6K,45357,600, ARLINGTON, VA,"orange, silver",Evening,1st Qtr,Orange Line ,Weekday,7pm-12am,2.4,582,50,632,2.4,1516.8,1396.8,120,0.92,0.08
Ballston-MU,PM Peak,2.0K,45357,2000, ARLINGTON, VA,"orange, silver",PM Peak Hours,1st Qtr,Orange Line ,Weekday,3pm-7pm,2.4,1944,78,2022,2.4,4852.8,4665.6,187.2,0.96,0.04
Ballston-MU,Midday,1.2K,45357,1200, ARLINGTON, VA,"orange, silver",Midday,1st Qtr,Orange Line ,Weekday,9:30am-3pm,2.4,1138,61,1199,2.4,2877.6,2731.2,146.4,0.95,0.05
Ballston-MU,AM Peak,2.7K,45357,2700, ARLINGTON, VA,"orange, silver",AM Peak Hours,1st Qtr,Orange Line ,Weekday,Open-9:30am,2.4,2679,43,2722,2.4,6532.8,6429.6,103.2,0.98,0.02
Ballston-MU,Late Night,0.0K,45374,0, ARLINGTON, VA,"orange, silver",Late Night,1st Qtr,Orange Line ,Weekend,12am-Close,2.4,35,12,47,2.4,112.8,84,28.8,0.744680851,0.255319149
Ballston-MU,Evening,0.8K,45374,800, ARLINGTON, VA,"orange, silver",Evening,1st Qtr,Orange Line ,Weekend,7pm-12am,2.4,746,44,790,2.4,1896,1790.4,105.6,0.944303797,0.055696203
Ballston-MU,PM Peak,1.3K,45374,1300, ARLINGTON, VA,"orange, silver",PM Peak Hours,1st Qtr,Orange Line ,Weekend,3pm-7pm,2.4,1207,44,1251,2.4,3002.4,2896.8,105.6,0.964828137,0.035171863
Ballston-MU,Midday,1.7K,45374,1700, ARLINGTON, VA,"orange, silver",Midday,1st Qtr,Orange Line ,Weekend,9:30am-3pm,2.4,1652,59,1711,2.4,4106.4,3964.8,141.6,0.965517241,0.034482759
Ballston-MU,AM Peak,0.3K,45374,300, ARLINGTON, VA,"orange, silver",AM Peak Hours,1st Qtr,Orange Line ,Weekend,Open-9:30am,2.4,320,23,343,2.4,823.2,768,55.2,0.932944606,0.067055394
Ballston-MU,Late Night,0.0K,45539,0, ARLINGTON, VA,"orange, silver",Late Night,3rd Qtr,Orange Line ,Weekday,12am-Close,2.4,8,0,8,2.4,19.2,19.2,0,1,0
Ballston-MU,Evening,0.6K,45539,600, ARLINGTON, VA,"orange, silver",Evening,3rd Qtr,Orange Line ,Weekday,7pm-12am,2.4,627,12,639,2.4,1533.6,1504.8,28.8,0.981220657,0.018779343
Ballston-MU,PM Peak,2.0K,45539,2000, ARLINGTON, VA,"orange, silver",PM Peak Hours,3rd Qtr,Orange Line ,Weekday,3pm-7pm,2.4,1994,10,2004,2.4,4809.6,4785.6,24,0.99500998,0.00499002
Ballston-MU,Midday,1.2K,45539,1200, ARLINGTON, VA,"orange, silver",Midday,3rd Qtr,Orange Line ,Weekday,9:30am-3pm,2.4,1188,16,1204,2.4,2889.6,2851.2,38.4,0.986710963,0.013289037
Ballston-MU,AM Peak,2.7K,45539,2700, ARLINGTON, VA,"orange, silver",AM Peak Hours,3rd Qtr,Orange Line ,Weekday,Open-9:30am,2.4,2666,19,2685,2.4,6444,6398.4,45.6,0.99292365,0.00707635
Ballston-MU,Late Night,0.0K,45556,0, ARLINGTON, VA,"orange, silver",Late Night,3rd Qtr,Orange Line ,Weekend,12am-Close,2.4,40,1,41,2.4,98.4,96,2.4,0.975609756,0.024390244
Ballston-MU,Evening,0.8K,45556,800, ARLINGTON, VA,"orange, silver",Evening,3rd Qtr,Orange Line ,Weekend,7pm-12am,2.4,795,6,801,2.4,1922.4,1908,14.4,0.992509363,0.007490637
Ballston-MU,PM Peak,1.2K,45556,1200, ARLINGTON, VA,"orange, silver",PM Peak Hours,3rd Qtr,Orange Line ,Weekend,3pm-7pm,2.4,1184,25,1209,2.4,2901.6,2841.6,60,0.979321754,0.020678246
Ballston-MU,Midday,1.9K,45556,1900, ARLINGTON, VA,"orange, silver",Midday,3rd Qtr,Orange Line ,Weekend,9:30am-3pm,2.4,1831,41,1872,2.4,4492.8,4394.4,98.4,0.978098291,0.021901709
Ballston-MU,AM Peak,0.4K,45556,400, ARLINGTON, VA,"orange, silver",AM Peak Hours,3rd Qtr,Orange Line ,Weekend,Open-9:30am,2.4,423,8,431,2.4,1034.4,1015.2,19.2,0.981438515,0.018561485
Benning Road,Late Night,0.0K,45630,0, WASHINGTON, DC,"blue, silver",Late Night,4th Qtr,Blue Line ,Weekday,12am-Close,2.4,3,0,3,2.4,7.2,7.2,0,1,0
Benning Road,Evening,0.1K,45630,100, WASHINGTON, DC,"blue, silver",Evening,4th Qtr,Blue Line ,Weekday,7pm-12am,2.4,93,8,101,2.4,242.4,223.2,19.2,0.920792079,0.079207921
Benning Road,PM Peak,0.4K,45630,400, WASHINGTON, DC,"blue, silver",PM Peak Hours,4th Qtr,Blue Line ,Weekday,3pm-7pm,2.4,375,26,401,2.4,962.4,900,62.4,0.935162095,0.064837905
Benning Road,Midday,0.5K,45630,500, WASHINGTON, DC,"blue, silver",Midday,4th Qtr,Blue Line ,Weekday,9:30am-3pm,2.4,473,24,497,2.4,1192.8,1135.2,57.6,0.951710262,0.048289738
Benning Road,AM Peak,1.2K,45630,1200, WASHINGTON, DC,"blue, silver",AM Peak Hours,4th Qtr,Blue Line ,Weekday,Open-9:30am,2.4,1113,47,1160,2.4,2784,2671.2,112.8,0.959482759,0.040517241
Benning Road,Late Night,0.0K,45647,0, WASHINGTON, DC,"blue, silver",Late Night,4th Qtr,Blue Line ,Weekend,12am-Close,2.4,11,1,12,2.4,28.8,26.4,2.4,0.916666667,0.083333333
Benning Road,Evening,0.1K,45647,100, WASHINGTON, DC,"blue, silver",Evening,4th Qtr,Blue Line ,Weekend,7pm-12am,2.4,95,7,102,2.4,244.8,228,16.8,0.931372549,0.068627451
Benning Road,PM Peak,0.2K,45647,200, WASHINGTON, DC,"blue, silver",PM Peak Hours,4th Qtr,Blue Line ,Weekend,3pm-7pm,2.4,205,16,221,2.4,530.4,492,38.4,0.92760181,0.07239819
Benning Road,Midday,0.4K,45647,400, WASHINGTON, DC,"blue, silver",Midday,4th Qtr,Blue Line ,Weekend,9:30am-3pm,2.4,337,29,366,2.4,878.4,808.8,69.6,0.920765027,0.079234973
Benning Road,AM Peak,0.2K,45647,200, WASHINGTON, DC,"blue, silver",AM Peak Hours,4th Qtr,Blue Line ,Weekend,Open-9:30am,2.4,156,10,166,2.4,398.4,374.4,24,0.939759036,0.060240964
Benning Road,Late Night,0.0K,45448,0, WASHINGTON, DC,"blue, silver",Late Night,2nd Qtr,Blue Line ,Weekday,12am-Close,2.4,3,0,3,2.4,7.2,7.2,0,1,0
Benning Road,Evening,0.1K,45448,100, WASHINGTON, DC,"blue, silver",Evening,2nd Qtr,Blue Line ,Weekday,7pm-12am,2.4,125,3,128,2.4,307.2,300,7.2,0.9765625,0.0234375
Benning Road,PM Peak,0.3K,45448,300, WASHINGTON, DC,"blue, silver",PM Peak Hours,2nd Qtr,Blue Line ,Weekday,3pm-7pm,2.4,312,23,335,2.4,804,748.8,55.2,0.931343284,0.068656716
Benning Road,Midday,0.6K,45448,600, WASHINGTON, DC,"blue, silver",Midday,2nd Qtr,Blue Line ,Weekday,9:30am-3pm,2.4,557,22,579,2.4,1389.6,1336.8,52.8,0.962003454,0.037996546
